transaction_id,data_hora,ativo,quantidade,tipo_operacao,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
BTCX-00005347,2025-06-19 09:48:00+00:00,BTC,0.49,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.036960+00:00
BTCX-00005348,2025-06-19 12:17:00+00:00,BTC,0.18,COMPRA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.037020+00:00
BTCX-00005349,2025-06-19 15:53:00+00:00,BTC,0.31,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.037086+00:00
BTCX-00005350,2025-06-19 17:50:00+00:00,BTC,0.07,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.037140+00:00
BTCX-00005351,2025-06-19 17:51:00+00:00,BTC,0.45,VENDA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.037208+00:00
BTCX-00005352,2025-06-19 09:04:00+00:00,BTC,0.28,VENDA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.037261+00:00
BTCX-00005353,2025-06-19 09:04:00+00:00,BTC,0.17,COMPRA,USD,C007,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.037313+00:00
BTCX-00005354,2025-06-19 09:18:00+00:00,BTC,0.38,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.037369+00:00
BTCX-00005355,2025-06-20 19:57:00+00:00,BTC,0.11,COMPRA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.037428+00:00
BTCX-00005356,2025-06-20 17:53:00+00:00,BTC,0.27,VENDA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.037482+00:00
BTCX-00005357,2025-06-20 17:02:00+00:00,BTC,0.48,COMPRA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.037535+00:00
BTCX-00005358,2025-06-20 09:15:00+00:00,BTC,0.19,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.037589+00:00
BTCX-00005359,2025-06-20 13:32:00+00:00,BTC,0.48,VENDA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.037648+00:00
BTCX-00005360,2025-06-20 13:56:00+00:00,BTC,0.1,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.037706+00:00
BTCX-00005361,2025-06-20 12:04:00+00:00,BTC,0.28,COMPRA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.037764+00:00
BTCX-00005362,2025-06-20 18:42:00+00:00,BTC,0.07,VENDA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.037822+00:00
BTCX-00005363,2025-06-20 12:58:00+00:00,BTC,0.35,VENDA,USD,C005,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.037880+00:00
BTCX-00005364,2025-06-20 14:50:00+00:00,BTC,0.31,COMPRA,USD,C004,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.037937+00:00
BTCX-00005365,2025-06-20 16:07:00+00:00,BTC,0.14,COMPRA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.037990+00:00
BTCX-00005366,2025-06-20 18:43:00+00:00,BTC,0.2,COMPRA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.038042+00:00
BTCX-00005367,2025-06-20 16:42:00+00:00,BTC,0.01,COMPRA,USD,C004,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.038095+00:00
BTCX-00005368,2025-06-20 19:05:00+00:00,BTC,0.19,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.038147+00:00
BTCX-00005369,2025-06-23 16:54:00+00:00,BTC,0.41,VENDA,USD,C002,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.038209+00:00
BTCX-00005370,2025-06-23 16:59:00+00:00,BTC,0.45,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.038270+00:00
BTCX-00005371,2025-06-23 15:30:00+00:00,BTC,0.33,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.038330+00:00
BTCX-00005372,2025-06-23 13:55:00+00:00,BTC,0.28,COMPRA,USD,C007,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.038389+00:00
BTCX-00005373,2025-06-23 12:35:00+00:00,BTC,0.06,COMPRA,USD,C007,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.038445+00:00
BTCX-00005374,2025-06-23 13:39:00+00:00,BTC,0.08,VENDA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.038498+00:00
BTCX-00005375,2025-06-23 13:10:00+00:00,BTC,0.16,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.038551+00:00
BTCX-00005376,2025-06-23 13:56:00+00:00,BTC,0.04,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.038607+00:00
BTCX-00005377,2025-06-23 10:58:00+00:00,BTC,0.22,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.038665+00:00
BTCX-00005378,2025-06-23 15:38:00+00:00,BTC,0.43,VENDA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.038724+00:00
BTCX-00005379,2025-06-23 15:04:00+00:00,BTC,0.27,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.038782+00:00
BTCX-00005380,2025-06-23 11:20:00+00:00,BTC,0.12,VENDA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.038840+00:00
BTCX-00005381,2025-06-23 10:00:00+00:00,BTC,0.09,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.038898+00:00
BTCX-00005382,2025-06-23 20:51:00+00:00,BTC,0.05,VENDA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.038950+00:00
BTCX-00005383,2025-06-23 18:45:00+00:00,BTC,0.4,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.039002+00:00
BTCX-00005384,2025-06-24 15:24:00+00:00,BTC,0.39,VENDA,USD,C005,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.039062+00:00
BTCX-00005385,2025-06-24 18:14:00+00:00,BTC,0.04,COMPRA,USD,C003,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.039115+00:00
BTCX-00005386,2025-06-24 18:40:00+00:00,BTC,0.45,VENDA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.039169+00:00
BTCX-00005387,2025-06-24 14:42:00+00:00,BTC,0.26,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.039227+00:00
BTCX-00005388,2025-06-24 17:18:00+00:00,BTC,0.1,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.039285+00:00
BTCX-00005389,2025-06-24 20:05:00+00:00,BTC,0.3,COMPRA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.039344+00:00
BTCX-00005390,2025-06-24 11:48:00+00:00,BTC,0.42,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.039402+00:00
BTCX-00005391,2025-06-24 09:16:00+00:00,BTC,0.25,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.039453+00:00
BTCX-00005392,2025-06-24 19:02:00+00:00,BTC,0.06,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.039506+00:00
BTCX-00005393,2025-06-24 10:53:00+00:00,BTC,0.15,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.039558+00:00
BTCX-00005394,2025-06-24 19:26:00+00:00,BTC,0.12,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.039617+00:00
BTCX-00005395,2025-06-24 17:28:00+00:00,BTC,0.5,COMPRA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.039677+00:00
BTCX-00005396,2025-06-24 19:52:00+00:00,BTC,0.27,VENDA,USD,C008,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.039736+00:00
BTCX-00005397,2025-06-24 09:43:00+00:00,BTC,0.18,COMPRA,USD,C008,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.039794+00:00
BTCX-00005398,2025-06-25 11:00:00+00:00,BTC,0.31,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.039861+00:00
BTCX-00005399,2025-06-25 17:46:00+00:00,BTC,0.08,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.039919+00:00
BTCX-00005400,2025-06-25 11:08:00+00:00,BTC,0.15,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.039972+00:00
BTCX-00005401,2025-06-25 11:11:00+00:00,BTC,0.36,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.040025+00:00
BTCX-00005402,2025-06-25 17:17:00+00:00,BTC,0.31,VENDA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.040078+00:00
BTCX-00005403,2025-06-25 12:22:00+00:00,BTC,0.39,VENDA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.040136+00:00
BTCX-00005404,2025-06-25 13:05:00+00:00,BTC,0.03,VENDA,USD,C010,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.040198+00:00
BTCX-00005405,2025-06-25 10:14:00+00:00,BTC,0.24,COMPRA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.040257+00:00
BTCX-00005406,2025-06-25 12:22:00+00:00,BTC,0.43,COMPRA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.040319+00:00
BTCX-00005407,2025-06-25 14:49:00+00:00,BTC,0.29,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.040379+00:00
BTCX-00005408,2025-06-25 17:37:00+00:00,BTC,0.09,COMPRA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.040438+00:00
BTCX-00005409,2025-06-25 10:40:00+00:00,BTC,0.45,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.040491+00:00
BTCX-00005410,2025-06-25 09:38:00+00:00,BTC,0.49,VENDA,USD,C008,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.040543+00:00
BTCX-00005411,2025-06-25 09:08:00+00:00,BTC,0.35,COMPRA,USD,C008,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.040597+00:00
BTCX-00005412,2025-06-25 13:06:00+00:00,BTC,0.4,VENDA,USD,C003,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.040655+00:00
BTCX-00005413,2025-06-26 13:04:00+00:00,BTC,0.4,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.040721+00:00
BTCX-00005414,2025-06-26 10:59:00+00:00,BTC,0.42,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.040780+00:00
BTCX-00005415,2025-06-26 17:26:00+00:00,BTC,0.3,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.040839+00:00
BTCX-00005416,2025-06-26 11:35:00+00:00,BTC,0.03,COMPRA,USD,C006,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.040897+00:00
BTCX-00005417,2025-06-26 17:43:00+00:00,BTC,0.36,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.040950+00:00
BTCX-00005418,2025-06-26 12:48:00+00:00,BTC,0.23,VENDA,USD,C001,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.041002+00:00
BTCX-00005419,2025-06-26 20:01:00+00:00,BTC,0.44,COMPRA,USD,C008,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.041053+00:00
BTCX-00005420,2025-06-26 18:49:00+00:00,BTC,0.08,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.041109+00:00
BTCX-00005421,2025-06-26 19:39:00+00:00,BTC,0.47,VENDA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.041167+00:00
BTCX-00005422,2025-06-26 20:25:00+00:00,BTC,0.39,COMPRA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.041224+00:00
BTCX-00005423,2025-06-26 17:20:00+00:00,BTC,0.23,VENDA,USD,C009,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.041288+00:00
BTCX-00005424,2025-06-26 18:19:00+00:00,BTC,0.45,COMPRA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.041349+00:00
BTCX-00005425,2025-06-26 11:36:00+00:00,BTC,0.48,COMPRA,USD,C002,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.041409+00:00
BTCX-00005426,2025-06-27 18:40:00+00:00,BTC,0.04,VENDA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.041468+00:00
BTCX-00005427,2025-06-27 17:38:00+00:00,BTC,0.35,VENDA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.041521+00:00
BTCX-00005428,2025-06-27 10:46:00+00:00,BTC,0.04,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.041574+00:00
BTCX-00005429,2025-06-27 16:15:00+00:00,BTC,0.15,VENDA,USD,C010,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.041633+00:00
BTCX-00005430,2025-06-27 16:57:00+00:00,BTC,0.03,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.041691+00:00
BTCX-00005431,2025-06-27 11:28:00+00:00,BTC,0.27,COMPRA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.041749+00:00
BTCX-00005432,2025-06-27 19:35:00+00:00,BTC,0.05,VENDA,USD,C010,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.041808+00:00
BTCX-00005433,2025-06-27 09:08:00+00:00,BTC,0.23,COMPRA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.041868+00:00
BTCX-00005434,2025-06-27 17:17:00+00:00,BTC,0.13,VENDA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.041927+00:00
BTCX-00005435,2025-06-27 18:39:00+00:00,BTC,0.11,VENDA,USD,C003,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.041979+00:00
BTCX-00005436,2025-06-27 13:29:00+00:00,BTC,0.5,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.042031+00:00
BTCX-00005437,2025-06-27 09:34:00+00:00,BTC,0.19,COMPRA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.042084+00:00
BTCX-00005438,2025-06-27 11:57:00+00:00,BTC,0.17,COMPRA,USD,C008,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.042141+00:00
BTCX-00005439,2025-06-27 17:00:00+00:00,BTC,0.5,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.042199+00:00
BTCX-00005440,2025-06-30 20:08:00+00:00,BTC,0.2,COMPRA,USD,C010,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.042270+00:00
BTCX-00005441,2025-06-30 14:15:00+00:00,BTC,0.26,COMPRA,USD,C006,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.042331+00:00
BTCX-00005442,2025-06-30 14:20:00+00:00,BTC,0.3,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.042392+00:00
BTCX-00005443,2025-06-30 15:11:00+00:00,BTC,0.32,VENDA,USD,C010,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.042449+00:00
BTCX-00005444,2025-06-30 13:10:00+00:00,BTC,0.24,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.042503+00:00
BTCX-00005445,2025-06-30 12:14:00+00:00,BTC,0.43,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.042555+00:00
BTCX-00005446,2025-06-30 19:38:00+00:00,BTC,0.19,VENDA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.042612+00:00
BTCX-00005447,2025-06-30 10:20:00+00:00,BTC,0.41,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.042670+00:00
BTCX-00005448,2025-06-30 12:02:00+00:00,BTC,0.18,COMPRA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.042728+00:00
BTCX-00005449,2025-06-30 15:25:00+00:00,BTC,0.12,COMPRA,USD,C007,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.042786+00:00
BTCX-00005450,2025-06-30 10:31:00+00:00,BTC,0.19,COMPRA,USD,C003,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.042844+00:00
BTCX-00005451,2025-06-30 11:01:00+00:00,BTC,0.2,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.042904+00:00
BTCX-00005452,2025-06-30 17:59:00+00:00,BTC,0.5,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.042956+00:00
BTCX-00005453,2025-06-30 19:15:00+00:00,BTC,0.38,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.043008+00:00
BTCX-00005454,2025-06-30 18:13:00+00:00,BTC,0.31,COMPRA,USD,C009,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.043061+00:00
BTCX-00005455,2025-07-01 14:48:00+00:00,BTC,0.03,COMPRA,USD,C001,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.043126+00:00
BTCX-00005456,2025-07-01 18:10:00+00:00,BTC,0.33,COMPRA,USD,C001,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043186+00:00
BTCX-00005457,2025-07-01 14:00:00+00:00,BTC,0.12,COMPRA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.043247+00:00
BTCX-00005458,2025-07-01 10:42:00+00:00,BTC,0.38,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043307+00:00
BTCX-00005459,2025-07-01 12:41:00+00:00,BTC,0.16,COMPRA,USD,C005,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043369+00:00
BTCX-00005460,2025-07-01 12:31:00+00:00,BTC,0.39,VENDA,USD,C002,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043425+00:00
BTCX-00005461,2025-07-01 09:00:00+00:00,BTC,0.04,COMPRA,USD,C010,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043477+00:00
BTCX-00005462,2025-07-01 18:41:00+00:00,BTC,0.22,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.043531+00:00
BTCX-00005463,2025-07-01 11:11:00+00:00,BTC,0.22,VENDA,USD,C006,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043592+00:00
BTCX-00005464,2025-07-01 19:17:00+00:00,BTC,0.45,VENDA,USD,C008,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043651+00:00
BTCX-00005465,2025-07-01 20:23:00+00:00,BTC,0.23,VENDA,USD,C003,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043709+00:00
BTCX-00005466,2025-07-01 16:37:00+00:00,BTC,0.4,COMPRA,USD,C003,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.043767+00:00
BTCX-00005467,2025-07-01 13:50:00+00:00,BTC,0.5,VENDA,USD,C009,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.043825+00:00
BTCX-00005468,2025-07-02 20:14:00+00:00,BTC,0.06,VENDA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.043890+00:00
BTCX-00005469,2025-07-02 16:29:00+00:00,BTC,0.35,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.043945+00:00
BTCX-00005470,2025-07-02 15:18:00+00:00,BTC,0.29,VENDA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.043997+00:00
BTCX-00005471,2025-07-02 09:50:00+00:00,BTC,0.48,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.044049+00:00
BTCX-00005472,2025-07-02 14:12:00+00:00,BTC,0.44,COMPRA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.044105+00:00
BTCX-00005473,2025-07-02 16:31:00+00:00,BTC,0.28,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.044166+00:00
BTCX-00005474,2025-07-02 14:03:00+00:00,BTC,0.23,COMPRA,USD,C002,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.044229+00:00
BTCX-00005475,2025-07-02 19:57:00+00:00,BTC,0.49,VENDA,USD,C009,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.044288+00:00
BTCX-00005476,2025-07-02 09:50:00+00:00,BTC,0.37,COMPRA,USD,C002,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.044351+00:00
BTCX-00005477,2025-07-02 20:41:00+00:00,BTC,0.21,VENDA,USD,C010,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.044407+00:00
BTCX-00005478,2025-07-02 15:42:00+00:00,BTC,0.05,COMPRA,USD,C007,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.044459+00:00
BTCX-00005479,2025-07-02 12:04:00+00:00,BTC,0.44,COMPRA,USD,C002,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.044513+00:00
BTCX-00005480,2025-07-02 19:35:00+00:00,BTC,0.44,VENDA,USD,C002,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.044565+00:00
BTCX-00005481,2025-07-03 16:40:00+00:00,BTC,0.28,COMPRA,USD,C004,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.044630+00:00
BTCX-00005482,2025-07-03 11:09:00+00:00,BTC,0.13,VENDA,USD,C007,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.044690+00:00
BTCX-00005483,2025-07-03 14:37:00+00:00,BTC,0.1,COMPRA,USD,C004,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.044748+00:00
BTCX-00005484,2025-07-03 19:33:00+00:00,BTC,0.47,VENDA,USD,C007,RETAIL,EU,btc_planilha.xlsx,2025-08-13 20:41:29.044807+00:00
BTCX-00005485,2025-07-03 14:26:00+00:00,BTC,0.15,VENDA,USD,C004,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.044865+00:00
BTCX-00005486,2025-07-03 13:54:00+00:00,BTC,0.1,VENDA,USD,C006,ONLINE,BR,btc_planilha.xlsx,2025-08-13 20:41:29.044921+00:00
BTCX-00005487,2025-07-03 09:01:00+00:00,BTC,0.48,COMPRA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.044976+00:00
BTCX-00005488,2025-07-03 12:36:00+00:00,BTC,0.49,COMPRA,USD,C005,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.045031+00:00
BTCX-00005489,2025-07-03 20:04:00+00:00,BTC,0.14,COMPRA,USD,C005,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.045090+00:00
BTCX-00005490,2025-07-03 14:38:00+00:00,BTC,0.43,VENDA,USD,C003,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.045148+00:00
BTCX-00005491,2025-07-03 12:08:00+00:00,BTC,0.31,VENDA,USD,C006,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.045207+00:00
BTCX-00005492,2025-07-03 19:35:00+00:00,BTC,0.13,VENDA,USD,C006,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.045265+00:00
BTCX-00005493,2025-07-03 18:04:00+00:00,BTC,0.22,COMPRA,USD,C001,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.045323+00:00
BTCX-00005494,2025-07-03 09:06:00+00:00,BTC,0.07,VENDA,USD,C005,RETAIL,BR,btc_planilha.xlsx,2025-08-13 20:41:29.045387+00:00
BTCX-00005495,2025-07-03 15:51:00+00:00,BTC,0.23,COMPRA,USD,C001,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.045443+00:00
BTCX-00005496,2025-07-03 15:18:00+00:00,BTC,0.12,VENDA,USD,C010,DISTRIB,BR,btc_planilha.xlsx,2025-08-13 20:41:29.045496+00:00
BTCX-00005497,2025-07-04 10:51:00+00:00,BTC,0.1,VENDA,USD,C005,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.045555+00:00
BTCX-00005498,2025-07-04 14:22:00+00:00,BTC,0.15,COMPRA,USD,C009,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.045613+00:00
BTCX-00005499,2025-07-04 19:25:00+00:00,BTC,0.21,VENDA,USD,C006,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.045671+00:00
BTCX-00005500,2025-07-04 15:16:00+00:00,BTC,0.34,VENDA,USD,C008,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.045730+00:00
BTCX-00005501,2025-07-04 18:27:00+00:00,BTC,0.11,COMPRA,USD,C004,DISTRIB,EU,btc_planilha.xlsx,2025-08-13 20:41:29.045788+00:00
BTCX-00005502,2025-07-04 13:45:00+00:00,BTC,0.24,COMPRA,USD,C001,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.045846+00:00
BTCX-00005503,2025-07-04 15:40:00+00:00,BTC,0.09,VENDA,USD,C010,ONLINE,US,btc_planilha.xlsx,2025-08-13 20:41:29.045903+00:00
BTCX-00005504,2025-07-04 18:08:00+00:00,BTC,0.37,VENDA,USD,C004,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.045955+00:00
BTCX-00005505,2025-07-04 17:59:00+00:00,BTC,0.22,COMPRA,USD,C004,ONLINE,EU,btc_planilha.xlsx,2025-08-13 20:41:29.046010+00:00
BTCX-00005506,2025-07-04 09:55:00+00:00,BTC,0.27,COMPRA,USD,C007,DISTRIB,US,btc_planilha.xlsx,2025-08-13 20:41:29.046072+00:00
BTCX-00005507,2025-07-04 20:31:00+00:00,BTC,0.12,COMPRA,USD,C005,RETAIL,US,btc_planilha.xlsx,2025-08-13 20:41:29.046130+00:00
